split,tournament,player,fj_id,tm_id,dob,team_id,team_name,position,age,value_before,value_before_12m,value_after,wc_goals,wc_matches,wc_starts,wc_subs,prior_wc,target_logratio,target_pct,log_vb,value_trend_1y,pos_DEF,pos_FWD,pos_GK,pos_MID
train,WC-2022,noa lang,P-57903,339332.0,1999-06-17,T-48,Netherlands,FWD,23.42778918548939,15000000.0,25000000.0,15000000.0,0.0,1.0,0.0,1.0,0,0.0,0.0,16.523560759066484,-0.5108255970993254,False,True,False,False
train,WC-2022,justin bijlow,P-15282,315121.0,1998-01-22,T-48,Netherlands,GK,24.826830937713893,13000000.0,12000000.0,15000000.0,0.0,0.0,0.0,0.0,0,0.14310084364067324,15.384615384615374,16.38045991542581,0.08004270126328063,False,False,True,False
train,WC-2022,davy klaassen,P-42078,182932.0,1993-02-21,T-48,Netherlands,MID,29.744010951403148,12000000.0,17000000.0,10000000.0,1.0,4.0,3.0,1.0,0,-0.1823215567939546,-16.666666666666664,16.300417207752275,-0.3483066697584135,False,False,False,True
train,WC-2022,marten de roon,P-55965,133179.0,1991-03-29,T-48,Netherlands,MID,31.64681724845996,12000000.0,23000000.0,10000000.0,0.0,5.0,3.0,2.0,0,-0.1823215567939546,-16.666666666666664,16.300417207752275,-0.6505875262860794,False,False,False,True
train,WC-2022,tyrell malacia,P-78630,339340.0,1999-08-17,T-48,Netherlands,DEF,23.260780287474333,22000000.0,9000000.0,22000000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.90655301132259,0.893817810365536,True,False,False,False
train,WC-2022,daley blind,P-39861,12282.0,1990-03-09,T-48,Netherlands,DEF,32.70088980150582,6000000.0,13500000.0,3000000.0,1.0,5.0,5.0,0.0,1,-0.6931471805599453,-50.0,15.60727002719233,-0.8109301236237473,True,False,False,False
train,WC-2022,vincent janssen,P-57087,207015.0,1994-06-15,T-48,Netherlands,FWD,28.432580424366872,6000000.0,4000000.0,8000000.0,0.0,2.0,1.0,1.0,0,0.28768207245178085,33.33333333333333,15.60727002719233,0.40546502477484836,False,True,False,False
train,WC-2022,wout weghorst,P-95036,228645.0,1992-08-07,T-48,Netherlands,FWD,30.286105407255306,14000000.0,30000000.0,12000000.0,2.0,4.0,0.0,4.0,0,-0.15415067982725836,-14.28571428571429,16.454567887579532,-0.7621400139516606,False,True,False,False
train,WC-2022,teun koopmeiners,P-35705,360518.0,1998-02-28,T-48,Netherlands,MID,24.725530458590008,30000000.0,16500000.0,30000000.0,0.0,5.0,1.0,4.0,0,0.0,0.0,17.216707939626428,0.5978369734828944,False,False,False,True
train,WC-2022,frenkie de jong,P-17688,326330.0,1997-05-12,T-48,Netherlands,MID,25.52498288843258,50000000.0,90000000.0,60000000.0,1.0,5.0,5.0,0.0,0,0.1823215567939546,19.999999999999996,17.72753356339242,-0.5877866560132302,False,False,False,True
train,WC-2022,denzel dumfries,P-97615,321528.0,1996-04-18,T-48,Netherlands,DEF,26.590006844626966,28000000.0,16000000.0,28000000.0,1.0,5.0,5.0,0.0,0,0.0,0.0,17.14771506813948,0.5596157611497098,True,False,False,False
train,WC-2022,andries noppert,P-82000,276853.0,1994-04-07,T-48,Netherlands,GK,28.621492128678987,2000000.0,,5000000.0,0.0,5.0,5.0,0.0,0,0.9162907318741551,150.0,14.508657738524219,0.0,False,False,True,False
train,WC-2022,kenneth taylor,P-95763,470394.0,2002-05-16,T-48,Netherlands,MID,20.514715947980836,14000000.0,3000000.0,12000000.0,0.0,1.0,0.0,1.0,0,-0.15415067982725836,-14.28571428571429,16.454567887579532,1.54044477904244,False,False,False,True
train,WC-2022,xavi simons,P-34458,566931.0,2003-04-21,T-48,Netherlands,MID,19.583846680355922,18000000.0,500000.0,30000000.0,0.0,1.0,0.0,1.0,0,0.5108256237659907,66.66666666666667,16.70588231586044,3.5835169940136637,False,False,False,True
train,WC-2022,jeremie frimpong,P-70227,484547.0,2000-12-10,T-48,Netherlands,DEF,21.94387405886379,25000000.0,15000000.0,35000000.0,0.0,0.0,0.0,0.0,0,0.3364722366212129,39.99999999999999,17.034386382832476,0.5108255970993255,True,False,False,False
train,WC-2022,wojciech szczesny,P-31606,44058.0,1990-04-18,T-57,Poland,GK,32.591375770020534,13000000.0,15000000.0,10000000.0,0.0,4.0,4.0,0.0,1,-0.262364264467491,-23.076923076923073,16.38045991542581,-0.14310083338426377,False,False,True,False
train,WC-2022,matty cash,P-17099,425334.0,1997-08-07,T-57,Poland,DEF,25.286789869952088,22000000.0,22000000.0,25000000.0,0.0,4.0,4.0,0.0,0,0.127833371509885,13.636363636363647,16.90655301132259,0.0,True,False,False,False
train,WC-2022,artur jedrzejczyk,P-61813,42401.0,1987-11-04,T-57,Poland,DEF,35.044490075290895,300000.0,350000.0,250000.0,0.0,1.0,0.0,1.0,1,-0.1823215567939546,-16.666666666666664,12.611537753638338,-0.15415020363825596,True,False,False,False
train,WC-2022,mateusz wieteska,P-76995,208172.0,1997-02-11,T-57,Poland,DEF,25.77138945927447,3000000.0,1200000.0,3000000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.914122846632385,0.9162902318744468,True,False,False,False
train,WC-2022,jan bednarek,P-10172,243028.0,1996-04-12,T-57,Poland,DEF,26.60643394934976,18000000.0,25000000.0,14000000.0,0.0,1.0,0.0,1.0,1,-0.25131442828090605,-22.22222222222222,16.70588231586044,-0.3285040514164812,True,False,False,False
train,WC-2022,krystian bielik,P-14593,287247.0,1998-01-04,T-57,Poland,MID,24.876112251882272,3000000.0,5000000.0,2800000.0,0.0,4.0,2.0,2.0,0,-0.06899287148695143,-6.666666666666665,14.914122846632385,-0.510825490432693,False,False,False,True
train,WC-2022,arkadiusz milik,P-12381,191891.0,1994-02-28,T-57,Poland,FWD,28.725530458590008,10000000.0,20000000.0,8000000.0,0.0,3.0,1.0,2.0,1,-0.2231435513142097,-19.999999999999996,16.11809565095832,-0.693147130559949,False,True,False,False
train,WC-2022,damian szymanski,P-44699,259881.0,1995-06-16,T-57,Poland,MID,27.430527036276523,2000000.0,1500000.0,2500000.0,0.0,1.0,0.0,1.0,0,0.22314355131420976,25.0,14.508657738524219,0.2876819057852114,False,False,False,True
train,WC-2022,robert lewandowski,P-00549,38253.0,1988-08-21,T-57,Poland,FWD,34.247775496235455,45000000.0,60000000.0,40000000.0,2.0,4.0,4.0,0.0,1,-0.11778303565638351,-11.111111111111116,17.622173047734595,-0.2876820668962255,False,True,False,False
train,WC-2022,grzegorz krychowiak,P-45449,45184.0,1990-01-29,T-57,Poland,MID,32.80766598220397,6000000.0,13000000.0,5000000.0,0.0,4.0,4.0,0.0,1,-0.1823215567939546,-16.666666666666664,15.60727002719233,-0.773189798489903,False,False,False,True
train,WC-2022,kamil grosicki,P-64261,37920.0,1988-06-08,T-57,Poland,MID,34.450376454483234,700000.0,1000000.0,600000.0,0.0,1.0,0.0,1.0,1,-0.15415067982725836,-14.28571428571429,13.458835614025542,-0.3566745153678242,False,False,False,True
train,WC-2022,ukasz skorupski,P-17943,,1991-05-05,T-57,Poland,GK,31.54551676933607,,,,0.0,0.0,0.0,0.0,0,,,,0.0,False,False,True,False
train,WC-2022,jakub kaminski,P-83610,407098.0,2002-06-05,T-57,Poland,MID,20.459958932238195,10000000.0,6000000.0,12000000.0,0.0,4.0,2.0,2.0,0,0.1823215567939546,19.999999999999996,16.11809565095832,0.5108255570993329,False,False,False,True
train,WC-2022,jakub kiwior,P-44780,425918.0,2000-02-15,T-57,Poland,DEF,22.76249144421629,6000000.0,1000000.0,20000000.0,0.0,4.0,4.0,0.0,0,1.2039728043259361,233.33333333333334,15.60727002719233,1.7917586358952078,True,False,False,False
train,WC-2022,kamil glik,P-29046,46552.0,1988-02-03,T-57,Poland,DEF,34.795345653661876,800000.0,2000000.0,800000.0,0.0,4.0,4.0,0.0,1,0.0,0.0,13.592367006650065,-0.9162899818748114,True,False,False,False
train,WC-2022,karol swiderski,P-85630,330126.0,1997-01-23,T-57,Poland,FWD,25.82340862422998,5000000.0,6000000.0,6000000.0,0.0,1.0,1.0,0.0,0,0.1823215567939546,19.999999999999996,15.424948470398375,-0.18232152346062744,False,True,False,False
train,WC-2022,szymon zurkowski,P-31085,387234.0,1997-09-25,T-57,Poland,MID,25.152635181382614,5800000.0,2000000.0,4500000.0,0.0,0.0,0.0,0.0,0,-0.2537805207760996,-22.413793103448278,15.573368475516649,1.0647104094063315,False,False,False,True
train,WC-2022,bartosz bereszynski,P-42160,144143.0,1992-07-12,T-57,Poland,DEF,30.357289527720738,3000000.0,6000000.0,2000000.0,0.0,4.0,4.0,0.0,1,-0.40546510810816444,-33.333333333333336,14.914122846632385,-0.6931470138933202,True,False,False,False
train,WC-2022,sebastian szymanski,P-65512,320748.0,1999-05-10,T-57,Poland,MID,23.531827515400412,14000000.0,8000000.0,18000000.0,0.0,2.0,2.0,0.0,0,0.25131442828090617,28.57142857142858,16.454567887579532,0.5596157343639994,False,False,False,True
train,WC-2022,piotr zielinski,P-32165,181136.0,1994-05-20,T-57,Poland,MID,28.503764544832308,40000000.0,50000000.0,35000000.0,1.0,4.0,4.0,0.0,1,-0.13353139262452263,-12.5,17.50439001207821,-0.22314354631420985,False,False,False,True
train,WC-2022,nicola zalewski,P-40498,550108.0,2002-01-23,T-57,Poland,MID,20.824093086926762,15000000.0,900000.0,20000000.0,0.0,2.0,1.0,1.0,0,0.28768207245178085,33.33333333333333,16.523560759066484,2.8134096723162068,False,False,False,True
train,WC-2022,kamil grabara,P-90913,346551.0,1999-01-08,T-57,Poland,GK,23.865845311430526,5000000.0,3000000.0,5000000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.424948470398375,0.5108254904326929,False,False,True,False
train,WC-2022,krzysztof piatek,P-11013,327757.0,1995-07-01,T-57,Poland,FWD,27.38945927446954,11000000.0,15000000.0,8500000.0,0.0,2.0,0.0,2.0,0,-0.2578291093020998,-22.72727272727273,16.213405830762646,-0.3101549040614171,False,True,False,False
train,WC-2022,przemysaw frankowski,P-23437,239743.0,1995-04-12,T-57,Poland,MID,27.60848733744011,7000000.0,4500000.0,9000000.0,0.0,4.0,3.0,1.0,0,0.25131442828090617,28.57142857142858,15.761420707019587,0.44183267291397427,False,False,False,True
train,WC-2022,robert gumny,P-42168,353826.0,1998-06-04,T-57,Poland,DEF,24.462696783025326,3500000.0,3000000.0,3500000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.068273526459642,0.15415063220822547,True,False,False,False
train,WC-2022,micha skoras,P-02071,393565.0,2000-02-15,T-57,Poland,MID,22.76249144421629,3500000.0,1000000.0,6000000.0,0.0,1.0,0.0,1.0,0,0.5389965007326869,71.42857142857142,15.068273526459642,1.252762254210113,False,False,False,True
train,WC-2022,rui patricio,P-72028,45026.0,1988-02-15,T-58,Portugal,GK,34.76249144421629,5000000.0,10000000.0,5000000.0,0.0,0.0,0.0,0.0,2,0.0,0.0,15.424948470398375,-0.6931470805599602,False,False,True,False
train,WC-2022,diogo dalot,P-41603,357147.0,1999-03-18,T-58,Portugal,DEF,23.67693360711841,32000000.0,10000000.0,35000000.0,0.0,3.0,3.0,0.0,0,0.08961215868968714,9.375,17.281246460764002,1.1631507410556854,True,False,False,False
train,WC-2022,not applicable pepe,P-81972,,1983-02-26,T-58,Portugal,DEF,39.73169062286105,,,,1.0,4.0,4.0,0.0,0,,,,0.0,True,False,False,False
train,WC-2022,ruben dias,P-10712,258004.0,1997-05-14,T-58,Portugal,DEF,25.519507186858316,75000000.0,75000000.0,80000000.0,0.0,4.0,4.0,0.0,1,0.06453852113757116,6.666666666666665,18.132998671500584,0.0,True,False,False,False
train,WC-2022,raphael guerreiro,P-67578,170986.0,1993-12-22,T-58,Portugal,DEF,28.91170431211499,20000000.0,40000000.0,20000000.0,1.0,4.0,3.0,1.0,1,0.0,0.0,16.811242831518264,-0.6931471555599462,True,False,False,False
train,WC-2022,joao palhinha,P-46583,257455.0,1995-07-09,T-58,Portugal,MID,27.367556468172484,28000000.0,21000000.0,35000000.0,0.0,3.0,0.0,3.0,0,0.22314355131420976,25.0,17.14771506813948,0.28768206054701945,False,False,False,True
train,WC-2022,cristiano ronaldo,P-70442,8198.0,1985-02-05,T-58,Portugal,FWD,37.78781656399726,20000000.0,45000000.0,15000000.0,1.0,5.0,3.0,2.0,2,-0.2876820724517809,-25.0,16.811242831518264,-0.810930188438552,False,True,False,False
train,WC-2022,bruno fernandes,P-39584,240306.0,1994-09-08,T-58,Portugal,MID,28.199863107460644,75000000.0,90000000.0,75000000.0,2.0,4.0,4.0,0.0,1,0.0,0.0,18.132998671500584,-0.18232155457173244,False,False,False,True
train,WC-2022,andre silva,P-33280,198008.0,1995-11-06,T-58,Portugal,FWD,27.039014373716633,24000000.0,40000000.0,20000000.0,0.0,1.0,0.0,1.0,1,-0.1823215567939546,-16.666666666666664,16.99356438831222,-0.5108256070993247,False,True,False,False
train,WC-2022,bernardo silva,P-34205,241641.0,1994-08-10,T-58,Portugal,MID,28.279260780287473,80000000.0,70000000.0,80000000.0,0.0,5.0,4.0,1.0,1,0.0,0.0,18.197537192638155,0.1335313908388084,False,False,False,True
train,WC-2022,joao felix,P-17931,462250.0,1999-11-10,T-58,Portugal,FWD,23.028062970568104,50000000.0,70000000.0,50000000.0,1.0,4.0,4.0,0.0,0,0.0,0.0,17.72753356339242,-0.3364722309069273,False,True,False,False
train,WC-2022,jose sa,P-85204,249994.0,1993-01-17,T-58,Portugal,GK,29.83983572895277,18000000.0,7500000.0,18000000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.70588231586044,0.8754686595761295,False,False,True,False
train,WC-2022,danilo pereira,P-98929,141050.0,1991-09-09,T-58,Portugal,DEF,31.197809719370294,12000000.0,16000000.0,10000000.0,0.0,1.0,1.0,0.0,0,-0.1823215567939546,-16.666666666666664,16.300417207752275,-0.28768205161844906,True,False,False,False
train,WC-2022,william carvalho,P-44689,100131.0,1992-04-07,T-58,Portugal,MID,30.62012320328542,16000000.0,15000000.0,14000000.0,0.0,4.0,2.0,2.0,2,-0.13353139262452263,-12.5,16.588099280204055,0.06453851697090476,False,False,False,True
train,WC-2022,rafael leao,P-27349,357164.0,1999-06-10,T-58,Portugal,FWD,23.446954140999317,85000000.0,25000000.0,80000000.0,2.0,5.0,0.0,5.0,0,-0.060624621816434854,-5.882352941176472,18.258161814454592,1.2237754033868224,False,True,False,False
train,WC-2022,not applicable vitinha,P-89266,,2000-02-13,T-58,Portugal,MID,22.767967145790553,,,,0.0,3.0,1.0,2.0,0,,,,0.0,False,False,False,True
train,WC-2022,joao mario,P-31133,149729.0,1993-01-19,T-58,Portugal,MID,29.83436002737851,12000000.0,12000000.0,14000000.0,0.0,2.0,1.0,1.0,1,0.15415067982725836,16.666666666666675,16.300417207752275,0.0,False,False,False,True
train,WC-2022,ruben neves,P-22983,225161.0,1997-03-13,T-58,Portugal,MID,25.689253935660506,40000000.0,42000000.0,40000000.0,0.0,5.0,4.0,1.0,0,0.0,0.0,17.50439001207821,-0.04879016297895587,False,False,False,True
train,WC-2022,nuno mendes,P-87003,616341.0,2002-06-19,T-58,Portugal,DEF,20.421629021218344,60000000.0,40000000.0,65000000.0,0.0,1.0,1.0,0.0,0,0.08004270767353636,8.333333333333325,17.909855120186375,0.4054650997748312,True,False,False,False
train,WC-2022,joao cancelo,P-16736,182712.0,1994-05-27,T-58,Portugal,DEF,28.484599589322382,70000000.0,55000000.0,60000000.0,0.0,4.0,3.0,1.0,0,-0.15415067982725836,-14.28571428571429,18.064005800013632,0.24116205292078433,True,False,False,False
train,WC-2022,ricardo horta,P-05304,261927.0,1994-09-15,T-58,Portugal,FWD,28.18069815195072,20000000.0,14000000.0,20000000.0,1.0,3.0,1.0,2.0,0,0.0,0.0,16.811242831518264,0.35667492251016225,False,True,False,False
train,WC-2022,diogo costa,P-54827,357153.0,1999-09-19,T-58,Portugal,GK,23.170431211498972,35000000.0,10000000.0,45000000.0,0.0,5.0,5.0,0.0,0,0.25131442828090617,28.57142857142858,17.37085861945369,1.2527628970668012,False,False,True,False
train,WC-2022,matheus nunes,P-57759,601883.0,1998-08-27,T-58,Portugal,MID,24.23271731690623,45000000.0,10000000.0,45000000.0,0.0,2.0,1.0,1.0,0,0.0,0.0,17.622173047734595,1.504077318998501,False,False,False,True
train,WC-2022,antonio silva,P-05289,650568.0,2003-10-30,T-58,Portugal,DEF,19.058179329226558,15000000.0,100000.0,25000000.0,0.0,1.0,1.0,0.0,0,0.5108256237659907,66.66666666666667,16.523560759066484,5.01062536081292,True,False,False,False
train,WC-2022,not applicable otavio,P-78787,,1995-02-09,T-58,Portugal,MID,27.7782340862423,,,,0.0,3.0,3.0,0.0,0,,,,0.0,False,False,False,True
train,WC-2022,goncalo ramos,P-41647,550550.0,2001-06-20,T-58,Portugal,FWD,21.418206707734427,24000000.0,8000000.0,40000000.0,3.0,4.0,2.0,2.0,0,0.5108256237659907,66.66666666666667,16.99356438831222,1.0986122053347833,False,True,False,False
train,WC-2022,saad al sheeb,P-70879,,1990-02-19,T-59,Qatar,GK,32.7501711156742,,,,0.0,1.0,1.0,0.0,0,,,,0.0,False,False,True,False
train,WC-2022,not applicable ro ro,P-00052,,1990-08-06,T-59,Qatar,DEF,32.290212183436005,,,,0.0,3.0,3.0,0.0,0,,,,0.0,True,False,False,False
train,WC-2022,abdelkarim hassan,P-01258,171412.0,1993-08-28,T-59,Qatar,MID,29.229295003422312,750000.0,900000.0,650000.0,0.0,3.0,3.0,0.0,0,-0.1431008436406733,-13.33333333333333,13.527828485512494,-0.18232133457200406,False,False,False,True
train,WC-2022,mohammed waad,P-90689,481935.0,1999-09-18,T-59,Qatar,DEF,23.173169062286107,,,,0.0,2.0,0.0,2.0,0,,,,0.0,True,False,False,False
train,WC-2022,tarek salman,P-42663,311730.0,1997-12-05,T-59,Qatar,DEF,24.958247775496236,,,,0.0,1.0,0.0,1.0,0,,,,0.0,True,False,False,False
train,WC-2022,abdulaziz hatem,P-97800,,1990-01-01,T-59,Qatar,MID,32.884325804243666,,,,0.0,3.0,2.0,1.0,0,,,,0.0,False,False,False,True
train,WC-2022,ahmed alaaeldin,P-57100,187987.0,1993-01-31,T-59,Qatar,FWD,29.801505817932924,,,,0.0,1.0,0.0,1.0,0,,,,0.0,False,True,False,False
train,WC-2022,ali assadalla,P-51678,,1993-01-19,T-59,Qatar,MID,29.83436002737851,,,,0.0,1.0,0.0,1.0,0,,,,0.0,False,False,False,True
train,WC-2022,mohammed muntari,P-17048,266935.0,1993-12-20,T-59,Qatar,FWD,28.917180013689254,,,,1.0,3.0,0.0,3.0,0,,,,0.0,False,True,False,False
train,WC-2022,hassan al haydos,P-38732,86286.0,1990-12-11,T-59,Qatar,MID,31.942505133470227,,,,0.0,3.0,3.0,0.0,0,,,,0.0,False,False,False,True
train,WC-2022,akram afif,P-47319,336646.0,1996-11-18,T-59,Qatar,FWD,26.0041067761807,4000000.0,3700000.0,4000000.0,0.0,3.0,3.0,0.0,0,0.0,0.0,15.201804919084164,0.07796152119944681,False,True,False,False
train,WC-2022,karim boudiaf,P-95754,222385.0,1990-09-16,T-59,Qatar,MID,32.17796030116359,,,,0.0,3.0,2.0,1.0,0,,,,0.0,False,False,False,True
train,WC-2022,musab kheder,P-32949,,1993-01-01,T-59,Qatar,DEF,29.883641341546884,,,,0.0,1.0,0.0,1.0,0,,,,0.0,True,False,False,False
train,WC-2022,homam ahmed,P-33804,,1999-08-25,T-59,Qatar,DEF,23.238877481177276,,,,0.0,3.0,3.0,0.0,0,,,,0.0,True,False,False,False
train,WC-2022,bassam al rawi,P-15161,376232.0,1997-12-16,T-59,Qatar,DEF,24.928131416837783,,,,0.0,1.0,1.0,0.0,0,,,,0.0,True,False,False,False
train,WC-2022,boualem khoukhi,P-12810,222669.0,1990-07-09,T-59,Qatar,DEF,32.3668720054757,,,,0.0,3.0,3.0,0.0,0,,,,0.0,True,False,False,False
train,WC-2022,ismaeel mohammad,P-01077,223908.0,1990-04-05,T-59,Qatar,DEF,32.62696783025325,,,,0.0,2.0,2.0,0.0,0,,,,0.0,True,False,False,False
train,WC-2022,khalid muneer,P-54495,,1998-02-24,T-59,Qatar,FWD,24.736481861738536,,,,0.0,0.0,0.0,0.0,0,,,,0.0,False,True,False,False
train,WC-2022,almoez ali,P-01930,345095.0,1996-08-19,T-59,Qatar,FWD,26.253251197809718,,,,0.0,3.0,3.0,0.0,0,,,,0.0,False,True,False,False
train,WC-2022,salem al hajri,P-43921,,1996-04-10,T-59,Qatar,MID,26.611909650924023,,,,0.0,0.0,0.0,0.0,0,,,,0.0,False,False,False,True
train,WC-2022,yousef hassan,P-75618,,1996-05-24,T-59,Qatar,GK,26.491444216290212,,,,0.0,0.0,0.0,0.0,0,,,,0.0,False,False,True,False
train,WC-2022,meshaal barsham,P-28811,560423.0,1998-02-14,T-59,Qatar,GK,24.763860369609855,,,,0.0,2.0,2.0,0.0,0,,,,0.0,False,False,True,False
train,WC-2022,assim madibo,P-63532,336667.0,1996-10-22,T-59,Qatar,MID,26.078028747433265,300000.0,450000.0,200000.0,0.0,2.0,2.0,0.0,0,-0.40546510810816444,-33.333333333333336,12.611537753638338,-0.40546399700013963,False,False,False,True
train,WC-2022,naif al hadhrami,P-93316,,2001-07-18,T-59,Qatar,MID,21.34154688569473,,,,0.0,0.0,0.0,0.0,0,,,,0.0,False,False,False,True
train,WC-2022,jassem gaber,P-22110,735813.0,2002-02-20,T-59,Qatar,MID,20.747433264887064,,,,0.0,0.0,0.0,0.0,0,,,,0.0,False,False,False,True
train,WC-2022,mostafa meshaal,P-26637,736005.0,2001-03-28,T-59,Qatar,MID,21.648186173853524,,,,0.0,0.0,0.0,0.0,0,,,,0.0,False,False,False,True
train,WC-2022,mohammed al rubaie,P-06659,,1997-08-14,T-63,Saudi Arabia,GK,25.267624914442163,,,,0.0,0.0,0.0,0.0,0,,,,0.0,False,False,True,False
train,WC-2022,sultan al ghannam,P-06789,435045.0,1994-05-06,T-63,Saudi Arabia,DEF,28.542094455852155,,,,0.0,3.0,1.0,2.0,0,,,,0.0,True,False,False,False
train,WC-2022,abdullah madu,P-20388,265940.0,1993-07-15,T-63,Saudi Arabia,DEF,29.349760438056126,,,,0.0,1.0,0.0,1.0,0,,,,0.0,True,False,False,False
train,WC-2022,abdulelah al amri,P-12335,509894.0,1997-01-15,T-63,Saudi Arabia,DEF,25.845311430527037,,,,0.0,3.0,2.0,1.0,0,,,,0.0,True,False,False,False
train,WC-2022,ali al bulaihi,P-87284,229877.0,1989-11-21,T-63,Saudi Arabia,DEF,32.99657768651608,,,,0.0,3.0,3.0,0.0,1,,,,0.0,True,False,False,False
train,WC-2022,mohammed al breik,P-94422,379058.0,1992-09-15,T-63,Saudi Arabia,DEF,30.17932922655715,,,,0.0,2.0,1.0,1.0,1,,,,0.0,True,False,False,False
train,WC-2022,salman al faraj,P-93688,155487.0,1989-08-01,T-63,Saudi Arabia,MID,33.30321697467488,,,,0.0,1.0,1.0,0.0,1,,,,0.0,False,False,False,True
train,WC-2022,abdulellah al malki,P-20216,390855.0,1994-10-11,T-63,Saudi Arabia,MID,28.109514031485283,,,,0.0,2.0,2.0,0.0,0,,,,0.0,False,False,False,True
train,WC-2022,firas al buraikan,P-89845,631922.0,2000-05-14,T-63,Saudi Arabia,FWD,22.518822724161534,,,,0.0,3.0,3.0,0.0,0,,,,0.0,False,True,False,False
train,WC-2022,salem al dawsari,P-70583,195332.0,1991-08-19,T-63,Saudi Arabia,MID,31.255304585900067,1800000.0,3200000.0,1700000.0,2.0,3.0,3.0,0.0,1,-0.05715841383994864,-5.555555555555558,14.403297222866392,-0.5753639018481118,False,False,False,True
train,WC-2022,saleh al shehri,P-37308,242267.0,1993-11-01,T-63,Saudi Arabia,FWD,29.05133470225873,700000.0,1800000.0,650000.0,1.0,3.0,3.0,0.0,0,-0.07410797215372185,-7.14285714285714,13.458835614025542,-0.9444607358258444,False,True,False,False
train,WC-2022,saud abdulhamid,P-08125,631927.0,1999-07-18,T-63,Saudi Arabia,DEF,23.342915811088297,1700000.0,850000.0,2800000.0,0.0,3.0,3.0,0.0,0,0.4989911661189878,64.70588235294117,14.346138809026444,0.6931465923251703,True,False,False,False
train,WC-2022,yasser al shahrani,P-45457,171915.0,1992-05-25,T-63,Saudi Arabia,DEF,30.48870636550308,,,,0.0,1.0,1.0,0.0,1,,,,0.0,True,False,False,False
train,WC-2022,abdullah otayf,P-99177,193159.0,1992-08-03,T-63,Saudi Arabia,MID,30.297056810403834,,,,0.0,0.0,0.0,0.0,1,,,,0.0,False,False,False,True
train,WC-2022,ali al hassan,P-45413,141805.0,1997-03-04,T-63,Saudi Arabia,MID,25.713894592744694,,,,0.0,1.0,1.0,0.0,0,,,,0.0,False,False,False,True
train,WC-2022,sami al najei,P-87569,434672.0,1997-02-07,T-63,Saudi Arabia,MID,25.782340862423,,,,0.0,1.0,1.0,0.0,0,,,,0.0,False,False,False,True
train,WC-2022,hassan al tambakti,P-93173,509897.0,1999-02-09,T-63,Saudi Arabia,DEF,23.7782340862423,,,,0.0,2.0,2.0,0.0,0,,,,0.0,True,False,False,False
train,WC-2022,nawaf al abed,P-76864,149643.0,1990-01-26,T-63,Saudi Arabia,MID,32.81587953456537,,,,0.0,2.0,0.0,2.0,0,,,,0.0,False,False,False,True
train,WC-2022,hattan bahebri,P-84563,201379.0,1992-07-16,T-63,Saudi Arabia,MID,30.34633812457221,,,,0.0,2.0,0.0,2.0,1,,,,0.0,False,False,False,True
train,WC-2022,abdulrahman al aboud,P-45581,441191.0,1995-06-01,T-63,Saudi Arabia,FWD,27.471594798083505,,,,0.0,2.0,0.0,2.0,0,,,,0.0,False,True,False,False
train,WC-2022,mohammed al owais,P-85438,262845.0,1991-10-10,T-63,Saudi Arabia,GK,31.1129363449692,,,,0.0,3.0,3.0,0.0,1,,,,0.0,False,False,True,False
train,WC-2022,nawaf al aqidi,P-67035,886183.0,2000-05-10,T-63,Saudi Arabia,GK,22.529774127310063,,,,0.0,0.0,0.0,0.0,0,,,,0.0,False,False,True,False
train,WC-2022,mohamed kanno,P-91268,308120.0,1994-09-22,T-63,Saudi Arabia,MID,28.161533196440793,,,,0.0,3.0,3.0,0.0,1,,,,0.0,False,False,False,True
train,WC-2022,nasser al dawsari,P-10907,509911.0,1998-12-19,T-63,Saudi Arabia,MID,23.920602327173167,,,,0.0,1.0,0.0,1.0,0,,,,0.0,False,False,False,True
train,WC-2022,haitham asiri,P-40487,796803.0,2001-03-25,T-63,Saudi Arabia,FWD,21.65639972621492,,,,0.0,1.0,0.0,1.0,0,,,,0.0,False,True,False,False
train,WC-2022,riyadh sharahili,P-06750,187951.0,1993-04-28,T-63,Saudi Arabia,MID,29.56331279945243,,,,0.0,1.0,0.0,1.0,0,,,,0.0,False,False,False,True
train,WC-2022,seny dieng,P-99821,250870.0,1994-11-23,T-65,Senegal,GK,27.991786447638603,1500000.0,1000000.0,1200000.0,0.0,0.0,0.0,0.0,0,-0.2231435513142097,-19.999999999999996,14.22097566607244,0.4054647747751088,False,False,True,False
train,WC-2022,formose mendy,P-11718,649023.0,2001-01-02,T-65,Senegal,DEF,21.880903490759753,2500000.0,500000.0,3000000.0,0.0,0.0,0.0,0.0,0,0.1823215567939546,19.999999999999996,14.73180128983843,1.6094363124360205,True,False,False,False
train,WC-2022,kalidou koulibaly,P-47321,93128.0,1991-06-20,T-65,Senegal,DEF,31.419575633127995,35000000.0,48000000.0,25000000.0,1.0,4.0,4.0,0.0,1,-0.3364722366212129,-28.57142857142857,17.37085861945369,-0.3158529416803822,True,False,False,False
